,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1717,5/31/2019,7464.462475,6275.355093,8858.644584,7464.462475,7464.462475,92.87664622,92.87664622,92.87664622,-2.583910391,-2.583910391,-2.583910391,95.46055661,95.46055661,95.46055661,0,0,0,7557.339121
1718,6/1/2019,7491.804241,6256.632127,8955.978645,7491.804241,7491.804241,101.7096426,101.7096426,101.7096426,9.118442295,9.118442295,9.118442295,92.59120028,92.59120028,92.59120028,0,0,0,7593.513884
1719,6/2/2019,7519.146007,6331.504544,8972.318344,7519.146007,7519.146007,83.8063724,83.8063724,83.8063724,-8.156843272,-8.156843272,-8.156843272,91.96321567,91.96321567,91.96321567,0,0,0,7602.95238
1720,6/3/2019,7546.487773,6261.446937,8928.734444,7546.487773,7546.487773,106.7272062,106.7272062,106.7272062,13.04104266,13.04104266,13.04104266,93.68616359,93.68616359,93.68616359,0,0,0,7653.21498
1721,6/4/2019,7573.829539,6358.808843,9011.59043,7573.829539,7573.829539,97.63393291,97.63393291,97.63393291,-0.172608715,-0.172608715,-0.172608715,97.80654162,97.80654162,97.80654162,0,0,0,7671.463472
1722,6/5/2019,7601.171305,6420.232659,8937.957338,7601.171305,7601.171305,107.5172029,107.5172029,107.5172029,3.208377826,3.208377826,3.208377826,104.3088251,104.3088251,104.3088251,0,0,0,7708.688508
1723,6/6/2019,7628.513071,6408.840359,9109.472014,7628.513071,7628.513071,98.66350482,98.66350482,98.66350482,-14.4545004,-14.4545004,-14.4545004,113.1180052,113.1180052,113.1180052,0,0,0,7727.176576
1724,6/7/2019,7655.854838,6325.592726,9039.81412,7655.854838,7655.854838,121.5196049,121.5196049,121.5196049,-2.583910391,-2.583910391,-2.583910391,124.1035153,124.1035153,124.1035153,0,0,0,7777.374442
1725,6/8/2019,7683.196604,6536.620157,9072.788734,7683.196604,7683.196604,146.2028449,146.2028449,146.2028449,9.118442295,9.118442295,9.118442295,137.0844026,137.0844026,137.0844026,0,0,0,7829.399448
1726,6/9/2019,7710.53837,6455.825358,9133.479287,7710.53837,7710.53837,143.6787321,143.6787321,143.6787321,-8.156843272,-8.156843272,-8.156843272,151.8355754,151.8355754,151.8355754,0,0,0,7854.217102
1727,6/10/2019,7737.880136,6652.100453,9221.990334,7737.880136,7737.880136,181.1359731,181.1359731,181.1359731,13.04104266,13.04104266,13.04104266,168.0949304,168.0949304,168.0949304,0,0,0,7919.016109
1728,6/11/2019,7765.221902,6641.635598,9404.510024,7765.221902,7765.221902,185.3985424,185.3985424,185.3985424,-0.172608715,-0.172608715,-0.172608715,185.5711511,185.5711511,185.5711511,0,0,0,7950.620444
1729,6/12/2019,7792.563668,6723.7353,9331.983771,7792.563668,7792.563668,207.160332,207.160332,207.160332,3.208377826,3.208377826,3.208377826,203.9519542,203.9519542,203.9519542,0,0,0,7999.724
1730,6/13/2019,7819.905434,6668.996252,9330.186018,7819.905434,7819.905434,208.4580597,208.4580597,208.4580597,-14.4545004,-14.4545004,-14.4545004,222.9125601,222.9125601,222.9125601,0,0,0,8028.363493
1731,6/14/2019,7847.2472,6757.801416,9435.643277,7847.2472,7847.2472,239.5402531,239.5402531,239.5402531,-2.583910391,-2.583910391,-2.583910391,242.1241635,242.1241635,242.1241635,0,0,0,8086.787453
1732,6/15/2019,7874.588966,6877.680524,9571.1458,7874.588966,7874.588966,270.3806318,270.3806318,270.3806318,9.118442295,9.118442295,9.118442295,261.2621895,261.2621895,261.2621895,0,0,0,8144.969598
1733,6/16/2019,7901.930732,6894.434537,9484.278949,7901.930732,7901.930732,271.8572913,271.8572913,271.8572913,-8.156843272,-8.156843272,-8.156843272,280.0141346,280.0141346,280.0141346,0,0,0,8173.788023
1734,6/17/2019,7929.272498,6895.74561,9567.572107,7929.272498,7929.272498,311.1278529,311.1278529,311.1278529,13.04104266,13.04104266,13.04104266,298.0868102,298.0868102,298.0868102,0,0,0,8240.400351
1735,6/18/2019,7956.614264,6948.168211,9542.542352,7956.614264,7956.614264,315.0402224,315.0402224,315.0402224,-0.172608715,-0.172608715,-0.172608715,315.2128311,315.2128311,315.2128311,0,0,0,8271.654486
1736,6/19/2019,7983.95603,7015.808598,9693.277845,7983.95603,7983.95603,334.3645943,334.3645943,334.3645943,3.208377826,3.208377826,3.208377826,331.1562165,331.1562165,331.1562165,0,0,0,8318.320624
1737,6/20/2019,8011.297796,7059.530885,9722.625387,8011.297796,8011.297796,331.2625007,331.2625007,331.2625007,-14.4545004,-14.4545004,-14.4545004,345.7170011,345.7170011,345.7170011,0,0,0,8342.560297
1738,6/21/2019,8038.639562,7070.932516,9718.770102,8038.639562,8038.639562,356.1508758,356.1508758,356.1508758,-2.583910391,-2.583910391,-2.583910391,358.7347862,358.7347862,358.7347862,0,0,0,8394.790438
1739,6/22/2019,8065.981328,7194.093418,9763.18241,8065.981328,8065.981328,379.2096311,379.2096311,379.2096311,9.118442295,9.118442295,9.118442295,370.0911888,370.0911888,370.0911888,0,0,0,8445.190959
1740,6/23/2019,8093.323094,7226.376169,9859.012775,8093.323094,8093.323094,371.5543393,371.5543393,371.5543393,-8.156843272,-8.156843272,-8.156843272,379.7111826,379.7111826,379.7111826,0,0,0,8464.877433
1741,6/24/2019,8120.66486,7141.916172,9787.388436,8120.66486,8120.66486,400.6043933,400.6043933,400.6043933,13.04104266,13.04104266,13.04104266,387.5633506,387.5633506,387.5633506,0,0,0,8521.269253
1742,6/25/2019,8148.006626,7145.525548,9801.401478,8148.006626,8148.006626,393.4864911,393.4864911,393.4864911,-0.172608715,-0.172608715,-0.172608715,393.6590998,393.6590998,393.6590998,0,0,0,8541.493117
1743,6/26/2019,8175.348392,7247.699219,9938.867301,8175.348392,8175.348392,401.2592897,401.2592897,401.2592897,3.208377826,3.208377826,3.208377826,398.0509118,398.0509118,398.0509118,0,0,0,8576.607682
1744,6/27/2019,8202.690158,7307.713262,9933.318945,8202.690158,8202.690158,386.3752261,386.3752261,386.3752261,-14.4545004,-14.4545004,-14.4545004,400.8297265,400.8297265,400.8297265,0,0,0,8589.065384
1745,6/28/2019,8230.031924,7304.979718,9997.341149,8230.031924,8230.031924,399.5376614,399.5376614,399.5376614,-2.583910391,-2.583910391,-2.583910391,402.1215718,402.1215718,402.1215718,0,0,0,8629.569586
1746,6/29/2019,8257.37369,7313.753333,9979.951754,8257.37369,8257.37369,411.2020105,411.2020105,411.2020105,9.118442295,9.118442295,9.118442295,402.0835682,402.0835682,402.0835682,0,0,0,8668.575701
1747,6/30/2019,8284.715456,7395.512567,9982.87182,8284.715456,8284.715456,392.7425993,392.7425993,392.7425993,-8.156843272,-8.156843272,-8.156843272,400.8994426,400.8994426,400.8994426,0,0,0,8677.458056
1748,7/1/2019,8312.057222,7426.805611,9926.687713,8312.057222,8312.057222,411.8157365,411.8157365,411.8157365,13.04104266,13.04104266,13.04104266,398.7746938,398.7746938,398.7746938,0,0,0,8723.872959
1749,7/2/2019,8339.398988,7480.911204,9964.922154,8339.398988,8339.398988,395.7589408,395.7589408,395.7589408,-0.172608715,-0.172608715,-0.172608715,395.9315495,395.9315495,395.9315495,0,0,0,8735.157929
1750,7/3/2019,8366.740754,7528.96112,10117.54139,8366.740754,8366.740754,395.8122282,395.8122282,395.8122282,3.208377826,3.208377826,3.208377826,392.6038504,392.6038504,392.6038504,0,0,0,8762.552983
1751,7/4/2019,8394.08252,7425.212623,10060.50351,8394.08252,8394.08252,374.5774904,374.5774904,374.5774904,-14.4545004,-14.4545004,-14.4545004,389.0319908,389.0319908,389.0319908,0,0,0,8768.660011
1752,7/5/2019,8421.424287,7456.629019,10125.84059,8421.424287,8421.424287,382.8741203,382.8741203,382.8741203,-2.583910391,-2.583910391,-2.583910391,385.4580307,385.4580307,385.4580307,0,0,0,8804.298407
1753,7/6/2019,8448.766053,7498.099849,10264.95625,8448.766053,8448.766053,391.2395245,391.2395245,391.2395245,9.118442295,9.118442295,9.118442295,382.1210822,382.1210822,382.1210822,0,0,0,8840.005577
1754,7/7/2019,8476.107819,7438.819538,10204.01394,8476.107819,8476.107819,371.0962122,371.0962122,371.0962122,-8.156843272,-8.156843272,-8.156843272,379.2530554,379.2530554,379.2530554,0,0,0,8847.204031
1755,7/8/2019,8503.449585,7556.596211,10254.72095,8503.449585,8503.449585,390.115874,390.115874,390.115874,13.04104266,13.04104266,13.04104266,377.0748313,377.0748313,377.0748313,0,0,0,8893.565459
1756,7/9/2019,8530.791351,7603.17401,10277.1907,8530.791351,8530.791351,375.6203013,375.6203013,375.6203013,-0.172608715,-0.172608715,-0.172608715,375.79291,375.79291,375.79291,0,0,0,8906.411652
1757,7/10/2019,8558.133117,7650.548183,10307.89279,8558.133117,8558.133117,378.8049419,378.8049419,378.8049419,3.208377826,3.208377826,3.208377826,375.5965641,375.5965641,375.5965641,0,0,0,8936.938059
1758,7/11/2019,8585.474883,7600.84864,10266.85935,8585.474883,8585.474883,362.2010085,362.2010085,362.2010085,-14.4545004,-14.4545004,-14.4545004,376.6555089,376.6555089,376.6555089,0,0,0,8947.675891
1759,7/12/2019,8612.816649,7693.868035,10284.60019,8612.816649,8612.816649,376.5341727,376.5341727,376.5341727,-2.583910391,-2.583910391,-2.583910391,379.1180831,379.1180831,379.1180831,0,0,0,8989.350821
1760,7/13/2019,8640.158415,7603.6261,10255.84693,8640.158415,8640.158415,392.2283623,392.2283623,392.2283623,9.118442295,9.118442295,9.118442295,383.10992,383.10992,383.10992,0,0,0,9032.386777
1761,7/14/2019,8667.500181,7717.269749,10431.74314,8667.500181,8667.500181,380.5762316,380.5762316,380.5762316,-8.156843272,-8.156843272,-8.156843272,388.7330748,388.7330748,388.7330748,0,0,0,9048.076412
1762,7/15/2019,8694.841947,7813.078396,10447.21427,8694.841947,8694.841947,409.1066061,409.1066061,409.1066061,13.04104266,13.04104266,13.04104266,396.0655634,396.0655634,396.0655634,0,0,0,9103.948553
1763,7/16/2019,8722.183713,7855.44104,10442.77123,8722.183713,8722.183713,404.9886531,404.9886531,404.9886531,-0.172608715,-0.172608715,-0.172608715,405.1612618,405.1612618,405.1612618,0,0,0,9127.172366
1764,7/17/2019,8723.817397,7859.31306,10555.35838,8723.817397,8723.817397,419.2584874,419.2584874,419.2584874,3.208377826,3.208377826,3.208377826,416.0501096,416.0501096,416.0501096,0,0,0,9143.075885
1765,7/18/2019,8725.451081,7864.418703,10463.40953,8725.451081,8725.451081,414.2840582,414.2840582,414.2840582,-14.4545004,-14.4545004,-14.4545004,428.7385586,428.7385586,428.7385586,0,0,0,9139.73514
1766,7/19/2019,8727.084766,7826.475015,10509.11998,8727.084766,8727.084766,440.626302,440.626302,440.626302,-2.583910391,-2.583910391,-2.583910391,443.2102124,443.2102124,443.2102124,0,0,0,9167.711068
1767,7/20/2019,8728.71845,7990.442562,10623.2661,8728.71845,8728.71845,468.5450438,468.5450438,468.5450438,9.118442295,9.118442295,9.118442295,459.4266015,459.4266015,459.4266015,0,0,0,9197.263494
1768,7/21/2019,8730.352134,7845.617973,10554.63444,8730.352134,8730.352134,469.1712073,469.1712073,469.1712073,-8.156843272,-8.156843272,-8.156843272,477.3280506,477.3280506,477.3280506,0,0,0,9199.523341
1769,7/22/2019,8731.985818,7887.155079,10695.54271,8731.985818,8731.985818,509.875641,509.875641,509.875641,13.04104266,13.04104266,13.04104266,496.8345983,496.8345983,496.8345983,0,0,0,9241.861459
1770,7/23/2019,8733.619502,7923.058254,10593.8452,8733.619502,8733.619502,517.6743333,517.6743333,517.6743333,-0.172608715,-0.172608715,-0.172608715,517.846942,517.846942,517.846942,0,0,0,9251.293836
1771,7/24/2019,8735.253187,7944.374296,10646.35996,8735.253187,8735.253187,543.4557668,543.4557668,543.4557668,3.208377826,3.208377826,3.208377826,540.247389,540.247389,540.247389,0,0,0,9278.708953
1772,7/25/2019,8736.886871,7976.836115,10671.32198,8736.886871,8736.886871,549.4463087,549.4463087,549.4463087,-14.4545004,-14.4545004,-14.4545004,563.9008091,563.9008091,563.9008091,0,0,0,9286.33318
1773,7/26/2019,8738.520555,7967.880548,10617.39242,8738.520555,8738.520555,586.0716806,586.0716806,586.0716806,-2.583910391,-2.583910391,-2.583910391,588.655591,588.655591,588.655591,0,0,0,9324.592236
1774,7/27/2019,8740.154239,8048.020204,10716.88767,8740.154239,8740.154239,623.4630582,623.4630582,623.4630582,9.118442295,9.118442295,9.118442295,614.3446159,614.3446159,614.3446159,0,0,0,9363.617297
1775,7/28/2019,8741.787923,7950.578593,10661.94346,8741.787923,8741.787923,632.6294296,632.6294296,632.6294296,-8.156843272,-8.156843272,-8.156843272,640.7862729,640.7862729,640.7862729,0,0,0,9374.417353
1776,7/29/2019,8743.421608,8109.717907,10732.22041,8743.421608,8743.421608,680.8265856,680.8265856,680.8265856,13.04104266,13.04104266,13.04104266,667.785543,667.785543,667.785543,0,0,0,9424.248193
1777,7/30/2019,8745.055292,8175.676486,10689.0217,8745.055292,8745.055292,694.9625786,694.9625786,694.9625786,-0.172608715,-0.172608715,-0.172608715,695.1351873,695.1351873,695.1351873,0,0,0,9440.01787
1778,7/31/2019,8746.688976,8243.128211,10752.77924,8746.688976,8746.688976,725.8254527,725.8254527,725.8254527,3.208377826,3.208377826,3.208377826,722.6170749,722.6170749,722.6170749,0,0,0,9472.514429
1779,8/1/2019,8748.32266,8206.573004,10777.32653,8748.32266,8748.32266,735.5491863,735.5491863,735.5491863,-14.4545004,-14.4545004,-14.4545004,750.0036867,750.0036867,750.0036867,0,0,0,9483.871847
1780,8/2/2019,8749.956345,8175.289458,10884.86227,8749.956345,8749.956345,774.4759185,774.4759185,774.4759185,-2.583910391,-2.583910391,-2.583910391,777.0598289,777.0598289,777.0598289,0,0,0,9524.432263
1781,8/3/2019,8751.590029,8263.19454,10962.91016,8751.590029,8751.590029,812.6630248,812.6630248,812.6630248,9.118442295,9.118442295,9.118442295,803.5445825,803.5445825,803.5445825,0,0,0,9564.253054
1782,8/4/2019,8753.223713,8336.085297,10910.63315,8753.223713,8753.223713,821.0566668,821.0566668,821.0566668,-8.156843272,-8.156843272,-8.156843272,829.2135101,829.2135101,829.2135101,0,0,0,9574.28038
1783,8/5/2019,8754.857397,8265.769402,10833.19324,8754.857397,8754.857397,866.86217,866.86217,866.86217,13.04104266,13.04104266,13.04104266,853.8211273,853.8211273,853.8211273,0,0,0,9621.719567
1784,8/6/2019,8756.491081,8337.268619,11031.01796,8756.491081,8756.491081,876.9510303,876.9510303,876.9510303,-0.172608715,-0.172608715,-0.172608715,877.123639,877.123639,877.123639,0,0,0,9633.442112
1785,8/7/2019,8758.124766,8386.641502,10896.72522,8758.124766,8758.124766,902.0902995,902.0902995,902.0902995,3.208377826,3.208377826,3.208377826,898.8819216,898.8819216,898.8819216,0,0,0,9660.215065
1786,8/8/2019,8759.75845,8311.830579,10942.75761,8759.75845,8759.75845,904.4102232,904.4102232,904.4102232,-14.4545004,-14.4545004,-14.4545004,918.8647236,918.8647236,918.8647236,0,0,0,9664.168673
1787,8/9/2019,8761.392134,8293.495934,10925.98876,8761.392134,8761.392134,934.2681283,934.2681283,934.2681283,-2.583910391,-2.583910391,-2.583910391,936.8520387,936.8520387,936.8520387,0,0,0,9695.660262
1788,8/10/2019,8763.025818,8384.051669,10985.59276,8763.025818,8763.025818,961.7570362,961.7570362,961.7570362,9.118442295,9.118442295,9.118442295,952.6385939,952.6385939,952.6385939,0,0,0,9724.782854
1789,8/11/2019,8764.659502,8392.331168,11098.23174,8764.659502,8764.659502,957.8805368,957.8805368,957.8805368,-8.156843272,-8.156843272,-8.156843272,966.03738,966.03738,966.03738,0,0,0,9722.540039
1790,8/12/2019,8766.293187,8488.670424,11171.23803,8766.293187,8766.293187,989.9241862,989.9241862,989.9241862,13.04104266,13.04104266,13.04104266,976.8831435,976.8831435,976.8831435,0,0,0,9756.217373
1791,8/13/2019,8767.926871,8431.461431,11099.49578,8767.926871,8767.926871,984.8631367,984.8631367,984.8631367,-0.172608715,-0.172608715,-0.172608715,985.0357454,985.0357454,985.0357454,0,0,0,9752.790008
1792,8/14/2019,8769.560555,8286.780644,11121.22211,8769.560555,8769.560555,993.5916688,993.5916688,993.5916688,3.208377826,3.208377826,3.208377826,990.3832909,990.3832909,990.3832909,0,0,0,9763.152224
1793,8/15/2019,8771.194239,8380.479262,11135.71307,8771.194239,8771.194239,978.3904262,978.3904262,978.3904262,-14.4545004,-14.4545004,-14.4545004,992.8449266,992.8449266,992.8449266,0,0,0,9749.584665
1794,8/16/2019,8772.827923,8469.044525,11074.4769,8772.827923,8772.827923,989.7892937,989.7892937,989.7892937,-2.583910391,-2.583910391,-2.583910391,992.3732041,992.3732041,992.3732041,0,0,0,9762.617217
1795,8/17/2019,8774.461608,8411.974106,11157.6953,8774.461608,8774.461608,998.0743542,998.0743542,998.0743542,9.118442295,9.118442295,9.118442295,988.9559119,988.9559119,988.9559119,0,0,0,9772.535962
1796,8/18/2019,8776.095292,8387.000378,10963.35493,8776.095292,8776.095292,974.460443,974.460443,974.460443,-8.156843272,-8.156843272,-8.156843272,982.6172863,982.6172863,982.6172863,0,0,0,9750.555735
1797,8/19/2019,8777.728976,8358.299339,11049.03845,8777.728976,8777.728976,986.4595632,986.4595632,986.4595632,13.04104266,13.04104266,13.04104266,973.4185206,973.4185206,973.4185206,0,0,0,9764.188539
1798,8/20/2019,8779.36266,8390.530467,10987.41632,8779.36266,8779.36266,961.2849021,961.2849021,961.2849021,-0.172608715,-0.172608715,-0.172608715,961.4575108,961.4575108,961.4575108,0,0,0,9740.647562
1799,8/21/2019,8780.996345,8351.588151,11094.02552,8780.996345,8780.996345,950.0761689,950.0761689,950.0761689,3.208377826,3.208377826,3.208377826,946.8677911,946.8677911,946.8677911,0,0,0,9731.072513
1800,8/22/2019,8782.630029,8421.660779,11023.76359,8782.630029,8782.630029,915.3621333,915.3621333,915.3621333,-14.4545004,-14.4545004,-14.4545004,929.8166337,929.8166337,929.8166337,0,0,0,9697.992162
1801,8/23/2019,8784.263713,8416.881759,11076.59309,8784.263713,8784.263713,907.9184027,907.9184027,907.9184027,-2.583910391,-2.583910391,-2.583910391,910.5023131,910.5023131,910.5023131,0,0,0,9692.182116
1802,8/24/2019,8785.897397,8306.168496,11058.06044,8785.897397,8785.897397,898.2689986,898.2689986,898.2689986,9.118442295,9.118442295,9.118442295,889.1505563,889.1505563,889.1505563,0,0,0,9684.166396
1803,8/25/2019,8787.531081,8305.551348,11080.58125,8787.531081,8787.531081,857.8533854,857.8533854,857.8533854,-8.156843272,-8.156843272,-8.156843272,866.0102287,866.0102287,866.0102287,0,0,0,9645.384467
1804,8/26/2019,8789.164766,8397.992929,11045.01352,8789.164766,8789.164766,854.3893724,854.3893724,854.3893724,13.04104266,13.04104266,13.04104266,841.3483297,841.3483297,841.3483297,0,0,0,9643.554138
1805,8/27/2019,8790.79845,8264.940823,10932.45323,8790.79845,8790.79845,815.2717883,815.2717883,815.2717883,-0.172608715,-0.172608715,-0.172608715,815.444397,815.444397,815.444397,0,0,0,9606.070238
1806,8/28/2019,8792.432134,8278.794866,10814.02421,8792.432134,8792.432134,791.7928187,791.7928187,791.7928187,3.208377826,3.208377826,3.208377826,788.5844409,788.5844409,788.5844409,0,0,0,9584.224953
1807,8/29/2019,8794.065818,8116.969261,10848.89606,8794.065818,8794.065818,746.6000521,746.6000521,746.6000521,-14.4545004,-14.4545004,-14.4545004,761.0545525,761.0545525,761.0545525,0,0,0,9540.66587
1808,8/30/2019,8795.699502,8163.127816,10929.27094,8795.699502,8795.699502,730.5504332,730.5504332,730.5504332,-2.583910391,-2.583910391,-2.583910391,733.1343436,733.1343436,733.1343436,0,0,0,9526.249936
1809,8/31/2019,8797.333187,8215.333857,10838.29266,8797.333187,8797.333187,714.208834,714.208834,714.208834,9.118442295,9.118442295,9.118442295,705.0903917,705.0903917,705.0903917,0,0,0,9511.542021
1810,9/1/2019,8798.966871,8181.419582,10713.33389,8798.966871,8798.966871,669.0130281,669.0130281,669.0130281,-8.156843272,-8.156843272,-8.156843272,677.1698713,677.1698713,677.1698713,0,0,0,9467.979899
1811,9/2/2019,8800.600555,8078.926938,10792.6027,8800.600555,8800.600555,662.6355976,662.6355976,662.6355976,13.04104266,13.04104266,13.04104266,649.5945549,649.5945549,649.5945549,0,0,0,9463.236153
1812,9/3/2019,8802.234239,8107.792018,10804.60837,8802.234239,8802.234239,622.3827576,622.3827576,622.3827576,-0.172608715,-0.172608715,-0.172608715,622.5553664,622.5553664,622.5553664,0,0,0,9424.616997
1813,9/4/2019,8803.867923,8082.56147,10742.82742,8803.867923,8803.867923,599.4160385,599.4160385,599.4160385,3.208377826,3.208377826,3.208377826,596.2076607,596.2076607,596.2076607,0,0,0,9403.283962
1814,9/5/2019,8805.501608,8033.831824,10566.31938,8805.501608,8805.501608,556.2128904,556.2128904,556.2128904,-14.4545004,-14.4545004,-14.4545004,570.6673908,570.6673908,570.6673908,0,0,0,9361.714498
1815,9/6/2019,8807.135292,8029.331842,10666.83241,8807.135292,8807.135292,543.4243931,543.4243931,543.4243931,-2.583910391,-2.583910391,-2.583910391,546.0083034,546.0083034,546.0083034,0,0,0,9350.559685
1816,9/7/2019,8808.768976,7966.594749,10676.31101,8808.768976,8808.768976,531.3787235,531.3787235,531.3787235,9.118442295,9.118442295,9.118442295,522.2602813,522.2602813,522.2602813,0,0,0,9340.1477
1817,9/8/2019,8810.40266,7922.26047,10544.03501,8810.40266,8810.40266,491.252078,491.252078,491.252078,-8.156843272,-8.156843272,-8.156843272,499.4089213,499.4089213,499.4089213,0,0,0,9301.654738
1818,9/9/2019,8812.036345,7929.158422,10609.17918,8812.036345,8812.036345,490.4374482,490.4374482,490.4374482,13.04104266,13.04104266,13.04104266,477.3964055,477.3964055,477.3964055,0,0,0,9302.473793
1819,9/10/2019,8813.670029,7897.006705,10519.24541,8813.670029,8813.670029,455.9510766,455.9510766,455.9510766,-0.172608715,-0.172608715,-0.172608715,456.1236853,456.1236853,456.1236853,0,0,0,9269.621105
1820,9/11/2019,8815.303713,7937.264486,10607.38744,8815.303713,8815.303713,438.6623407,438.6623407,438.6623407,3.208377826,3.208377826,3.208377826,435.4539628,435.4539628,435.4539628,0,0,0,9253.966054
1821,9/12/2019,8816.937397,7908.239772,10613.3102,8816.937397,8816.937397,400.7629143,400.7629143,400.7629143,-14.4545004,-14.4545004,-14.4545004,415.2174147,415.2174147,415.2174147,0,0,0,9217.700311
1822,9/13/2019,8818.571081,7917.165429,10576.44515,8818.571081,8818.571081,392.6331537,392.6331537,392.6331537,-2.583910391,-2.583910391,-2.583910391,395.2170641,395.2170641,395.2170641,0,0,0,9211.204235
1823,9/14/2019,8820.204766,7921.138925,10546.08829,8820.204766,8820.204766,384.3541122,384.3541122,384.3541122,9.118442295,9.118442295,9.118442295,375.2356699,375.2356699,375.2356699,0,0,0,9204.558878
1824,9/15/2019,8821.83845,7850.505341,10525.54603,8821.83845,8821.83845,346.8866258,346.8866258,346.8866258,-8.156843272,-8.156843272,-8.156843272,355.0434691,355.0434691,355.0434691,0,0,0,9168.725076
1825,9/16/2019,8823.472134,7842.734083,10514.24061,8823.472134,8823.472134,347.4476154,347.4476154,347.4476154,13.04104266,13.04104266,13.04104266,334.4065728,334.4065728,334.4065728,0,0,0,9170.919749
1826,9/17/2019,8825.105818,7687.718247,10360.4623,8825.105818,8825.105818,312.9231863,312.9231863,312.9231863,-0.172608715,-0.172608715,-0.172608715,313.095795,313.095795,313.095795,0,0,0,9138.029005
1827,9/18/2019,8826.739502,7880.878712,10387.21241,8826.739502,8826.739502,294.1040457,294.1040457,294.1040457,3.208377826,3.208377826,3.208377826,290.8956678,290.8956678,290.8956678,0,0,0,9120.843548
1828,9/19/2019,8828.373187,7757.721426,10440.69156,8828.373187,8828.373187,253.1588846,253.1588846,253.1588846,-14.4545004,-14.4545004,-14.4545004,267.613385,267.613385,267.613385,0,0,0,9081.532071
1829,9/20/2019,8830.006871,7754.686179,10430.89084,8830.006871,8830.006871,240.5034964,240.5034964,240.5034964,-2.583910391,-2.583910391,-2.583910391,243.0874068,243.0874068,243.0874068,0,0,0,9070.510367
1830,9/21/2019,8831.640555,7784.801413,10411.96268,8831.640555,8831.640555,226.3139018,226.3139018,226.3139018,9.118442295,9.118442295,9.118442295,217.1954595,217.1954595,217.1954595,0,0,0,9057.954457
1831,9/22/2019,8833.274239,7759.176036,10414.46028,8833.274239,8833.274239,181.7048276,181.7048276,181.7048276,-8.156843272,-8.156843272,-8.156843272,189.8616709,189.8616709,189.8616709,0,0,0,9014.979067
1832,9/23/2019,8834.907923,7671.863914,10390.92241,8834.907923,8834.907923,174.1036402,174.1036402,174.1036402,13.04104266,13.04104266,13.04104266,161.0625975,161.0625975,161.0625975,0,0,0,9009.011564
1833,9/24/2019,8836.541608,7664.965704,10279.07994,8836.541608,8836.541608,130.6593157,130.6593157,130.6593157,-0.172608715,-0.172608715,-0.172608715,130.8319244,130.8319244,130.8319244,0,0,0,8967.200923
1834,9/25/2019,8838.175292,7571.819686,10228.78453,8838.175292,8838.175292,102.4720243,102.4720243,102.4720243,3.208377826,3.208377826,3.208377826,99.26364647,99.26364647,99.26364647,0,0,0,8940.647316
1835,9/26/2019,8839.808976,7438.371176,10165.91889,8839.808976,8839.808976,52.05907839,52.05907839,52.05907839,-14.4545004,-14.4545004,-14.4545004,66.51357879,66.51357879,66.51357879,0,0,0,8891.868054
1836,9/27/2019,8841.44266,7479.921915,10260.10261,8841.44266,8841.44266,30.2151744,30.2151744,30.2151744,-2.583910391,-2.583910391,-2.583910391,32.79908479,32.79908479,32.79908479,0,0,0,8871.657835
1837,9/28/2019,8843.076345,7576.472016,10108.7055,8843.076345,8843.076345,7.515401156,7.515401156,7.515401156,9.118442295,9.118442295,9.118442295,-1.603041139,-1.603041139,-1.603041139,0,0,0,8850.591746
1838,9/29/2019,8844.710029,7500.917745,10024.24773,8844.710029,8844.710029,-44.51739328,-44.51739328,-44.51739328,-8.156843272,-8.156843272,-8.156843272,-36.36055001,-36.36055001,-36.36055001,0,0,0,8800.192635
1839,9/30/2019,8846.343713,7498.340956,10208.91097,8846.343713,8846.343713,-58.05049156,-58.05049156,-58.05049156,13.04104266,13.04104266,13.04104266,-71.09153422,-71.09153422,-71.09153422,0,0,0,8788.293221
1840,10/1/2019,8847.977397,7396.905471,10136.68853,8847.977397,8847.977397,-105.5445597,-105.5445597,-105.5445597,-0.172608715,-0.172608715,-0.172608715,-105.3719509,-105.3719509,-105.3719509,0,0,0,8742.432837
1841,10/2/2019,8849.611081,7426.316271,10034.3247,8849.611081,8849.611081,-135.5363507,-135.5363507,-135.5363507,3.208377826,3.208377826,3.208377826,-138.7447285,-138.7447285,-138.7447285,0,0,0,8714.074731
1842,10/3/2019,8851.244766,7399.718706,9936.852191,8851.244766,8851.244766,-185.1847619,-185.1847619,-185.1847619,-14.4545004,-14.4545004,-14.4545004,-170.7302615,-170.7302615,-170.7302615,0,0,0,8666.060004
1843,10/4/2019,8852.87845,7349.509661,9983.460941,8852.87845,8852.87845,-203.4219654,-203.4219654,-203.4219654,-2.583910391,-2.583910391,-2.583910391,-200.838055,-200.838055,-200.838055,0,0,0,8649.456484
1844,10/5/2019,8854.512134,7298.96081,9999.785391,8854.512134,8854.512134,-219.4607952,-219.4607952,-219.4607952,9.118442295,9.118442295,9.118442295,-228.5792375,-228.5792375,-228.5792375,0,0,0,8635.051339
